Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,-91.8124954,16.35417065,Mexico,Chiapas,Las Margaritas
coffee,-91.60416206,16.35417065,Mexico,Chiapas,Las Margaritas
coffee,-91.52082872,16.35417065,Mexico,Chiapas,Las Margaritas
coffee,-93.93749551,16.39583732,Mexico,Chiapas,Arriaga
coffee,-93.89582884,16.39583732,Mexico,Chiapas,Arriaga
coffee,-93.85416217,16.39583732,Mexico,Chiapas,Jiquipilas
coffee,-91.56249539,16.39583732,Mexico,Chiapas,Las Margaritas
coffee,-91.52082872,16.39583732,Mexico,Chiapas,Las Margaritas
coffee,-91.43749538,16.39583732,Mexico,Chiapas,Las Margaritas
coffee,-93.93749551,16.43750399,Mexico,Chiapas,Cintalapa
coffee,-93.89582884,16.43750399,Mexico,Chiapas,Jiquipilas
coffee,-93.22916214,16.43750399,Mexico,Chiapas,Villaflores
coffee,-91.64582872,16.43750399,Mexico,Chiapas,Las Margaritas
coffee,-91.60416206,16.43750399,Mexico,Chiapas,Las Margaritas
coffee,-91.52082872,16.43750399,Mexico,Chiapas,Las Margaritas
coffee,-94.10416219,16.47917065,Mexico,Chiapas,Cintalapa
coffee,-93.47916215,16.47917065,Mexico,Chiapas,Villaflores
coffee,-93.43749548,16.47917065,Mexico,Chiapas,Villaflores
coffee,-93.39582882,16.47917065,Mexico,Chiapas,Villaflores
coffee,-93.27082881,16.47917065,Mexico,Chiapas,Villaflores
coffee,-92.60416211,16.47917065,Mexico,Chiapas,Totolapa
coffee,-91.68749539,16.47917065,Mexico,Chiapas,Las Margaritas
coffee,-94.14582886,16.52083732,Mexico,Chiapas,Cintalapa
coffee,-93.8124955,16.52083732,Mexico,Chiapas,Jiquipilas
coffee,-93.77082884,16.52083732,Mexico,Chiapas,Jiquipilas
coffee,-93.43749548,16.52083732,Mexico,Chiapas,Villaflores
coffee,-93.39582882,16.52083732,Mexico,Chiapas,Villaflores
coffee,-92.60416211,16.52083732,Mexico,Chiapas,Totolapa
coffee,-92.56249544,16.52083732,Mexico,Chiapas,Venustiano Carranza
coffee,-93.47916215,16.60417066,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-91.8124954,16.60417066,Mexico,Chiapas,Las Margaritas
coffee,-91.77082873,16.60417066,Mexico,Chiapas,Altamirano
coffee,-97.64582904,16.64583733,Mexico,Oaxaca,Dist. Jamiltepec
coffee,-93.47916215,16.64583733,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.43749548,16.64583733,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-91.8124954,16.64583733,Mexico,Chiapas,Altamirano
coffee,-97.68749571,16.687504,Mexico,Oaxaca,Dist. Putla
coffee,-97.64582904,16.687504,Mexico,Oaxaca,Dist. Putla
coffee,-93.97916218,16.687504,Mexico,Chiapas,Cintalapa
coffee,-92.89582879,16.687504,Mexico,Chiapas,Chiapa De Corzo
coffee,-92.85416212,16.687504,Mexico,Chiapas,Chiapa De Corzo
coffee,-91.85416207,16.687504,Mexico,Chiapas,Altamirano
coffee,-97.89582905,16.72917067,Mexico,Oaxaca,Dist. Putla
coffee,-94.22916219,16.72917067,Mexico,Oaxaca,Dist. Juchitan
coffee,-94.06249552,16.72917067,Mexico,Chiapas,Cintalapa
coffee,-93.97916218,16.72917067,Mexico,Chiapas,Cintalapa
coffee,-92.89582879,16.72917067,Mexico,Chiapas,Chiapa De Corzo
coffee,-92.85416212,16.72917067,Mexico,Chiapas,Ixtapa
coffee,-92.10416208,16.72917067,Mexico,Chiapas,Oxchuc
coffee,-92.02082874,16.72917067,Mexico,Chiapas,Altamirano
coffee,-91.97916208,16.72917067,Mexico,Chiapas,Altamirano
coffee,-91.89582874,16.72917067,Mexico,Chiapas,Altamirano
coffee,-97.89582905,16.77083734,Mexico,Oaxaca,Dist. Putla
coffee,-97.85416238,16.77083734,Mexico,Oaxaca,Dist. Putla
coffee,-97.68749571,16.77083734,Mexico,Oaxaca,Dist. Putla
coffee,-93.72916217,16.77083734,Mexico,Chiapas,Cintalapa
coffee,-93.6874955,16.77083734,Mexico,Chiapas,Cintalapa
coffee,-93.39582882,16.77083734,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.27082881,16.77083734,Mexico,Chiapas,Berriozabal
coffee,-92.93749546,16.77083734,Mexico,Chiapas,Chiapa De Corzo
coffee,-92.89582879,16.77083734,Mexico,Chiapas,Ixtapa
coffee,-92.85416212,16.77083734,Mexico,Chiapas,Zinacantan
coffee,-92.14582875,16.77083734,Mexico,Chiapas,Oxchuc
coffee,-92.06249541,16.77083734,Mexico,Chiapas,Altamirano
coffee,-91.85416207,16.77083734,Mexico,Chiapas,Altamirano
coffee,-97.68749571,16.81250401,Mexico,Oaxaca,Dist. Putla
coffee,-93.72916217,16.81250401,Mexico,Chiapas,Cintalapa
coffee,-93.6874955,16.81250401,Mexico,Chiapas,Cintalapa
coffee,-93.64582883,16.81250401,Mexico,Chiapas,Cintalapa
coffee,-93.39582882,16.81250401,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.31249548,16.81250401,Mexico,Chiapas,Berriozabal
coffee,-93.22916214,16.81250401,Mexico,Chiapas,Berriozabal
coffee,-93.1458288,16.81250401,Mexico,Chiapas,Tuxtla Gutierrez
coffee,-93.10416213,16.81250401,Mexico,Chiapas,Tuxtla Gutierrez
coffee,-93.06249547,16.81250401,Mexico,Chiapas,Tuxtla Gutierrez
coffee,-92.93749546,16.81250401,Mexico,Chiapas,Ixtapa
coffee,-92.89582879,16.81250401,Mexico,Chiapas,Ixtapa
coffee,-92.85416212,16.81250401,Mexico,Chiapas,Ixtapa
coffee,-92.22916209,16.81250401,Mexico,Chiapas,Ocosingo
coffee,-92.02082874,16.81250401,Mexico,Chiapas,Altamirano
coffee,-93.6874955,16.85417067,Mexico,Chiapas,Cintalapa
coffee,-93.47916215,16.85417067,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.43749548,16.85417067,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.39582882,16.85417067,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.35416215,16.85417067,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.27082881,16.85417067,Mexico,Chiapas,Berriozabal
coffee,-93.22916214,16.85417067,Mexico,Chiapas,Berriozabal
coffee,-93.18749547,16.85417067,Mexico,Chiapas,San Fernando
coffee,-93.1458288,16.85417067,Mexico,Chiapas,San Fernando
coffee,-93.10416213,16.85417067,Mexico,Chiapas,Osumacinta
coffee,-93.0208288,16.85417067,Mexico,Chiapas,Osumacinta
coffee,-92.97916213,16.85417067,Mexico,Chiapas,Chiapa De Corzo
coffee,-92.93749546,16.85417067,Mexico,Chiapas,Ixtapa
coffee,-92.43749543,16.85417067,Mexico,Chiapas,Tenajapa
coffee,-92.22916209,16.85417067,Mexico,Chiapas,Ocosingo
coffee,-94.02082885,16.89583734,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.8124955,16.89583734,Mexico,Chiapas,Cintalapa
coffee,-93.6874955,16.89583734,Mexico,Chiapas,Cintalapa
coffee,-93.60416216,16.89583734,Mexico,Chiapas,Cintalapa
coffee,-93.52082882,16.89583734,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.47916215,16.89583734,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.43749548,16.89583734,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.39582882,16.89583734,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.35416215,16.89583734,Mexico,Chiapas,Berriozabal
coffee,-93.27082881,16.89583734,Mexico,Chiapas,Berriozabal
coffee,-93.18749547,16.89583734,Mexico,Chiapas,San Fernando
coffee,-93.10416213,16.89583734,Mexico,Chiapas,Osumacinta
coffee,-92.4791621,16.89583734,Mexico,Chiapas,Chenalho
coffee,-92.39582876,16.89583734,Mexico,Chiapas,Tenajapa
coffee,-95.81249561,16.93750401,Mexico,Oaxaca,Dist. Mixe
coffee,-95.72916227,16.93750401,Mexico,Oaxaca,Dist. Mixe
coffee,-93.89582884,16.93750401,Mexico,Chiapas,Cintalapa
coffee,-93.77082884,16.93750401,Mexico,Chiapas,Cintalapa
coffee,-93.6874955,16.93750401,Mexico,Chiapas,Cintalapa
coffee,-93.64582883,16.93750401,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.43749548,16.93750401,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.39582882,16.93750401,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.35416215,16.93750401,Mexico,Chiapas,Berriozabal
coffee,-93.27082881,16.93750401,Mexico,Chiapas,Berriozabal
coffee,-93.22916214,16.93750401,Mexico,Chiapas,San Fernando
coffee,-93.18749547,16.93750401,Mexico,Chiapas,San Fernando
coffee,-93.1458288,16.93750401,Mexico,Chiapas,San Fernando
coffee,-92.4791621,16.93750401,Mexico,Chiapas,Pantelho
coffee,-92.43749543,16.93750401,Mexico,Chiapas,Pantelho
coffee,43.72917834,16.93750401,Yemen,"S,adah",Sahar
coffee,-95.85416228,16.97917068,Mexico,Oaxaca,Dist. Mixe
coffee,-95.77082894,16.97917068,Mexico,Oaxaca,Dist. Mixe
coffee,-94.06249552,16.97917068,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.97916218,16.97917068,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.93749551,16.97917068,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.56249549,16.97917068,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.52082882,16.97917068,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.47916215,16.97917068,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.43749548,16.97917068,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.27082881,16.97917068,Mexico,Chiapas,San Fernando
coffee,-92.68749545,16.97917068,Mexico,Chiapas,Chalchihuitan
coffee,-92.64582878,16.97917068,Mexico,Chiapas,Chalchihuitan
coffee,-92.56249544,16.97917068,Mexico,Chiapas,Chalchihuitan
coffee,-92.52082877,16.97917068,Mexico,Chiapas,Chalchihuitan
coffee,-92.4791621,16.97917068,Mexico,Chiapas,Pantelho
coffee,-92.39582876,16.97917068,Mexico,Chiapas,Sitala
coffee,-97.85416238,17.02083735,Mexico,Oaxaca,Dist. Putla
coffee,-95.72916227,17.02083735,Mexico,Oaxaca,Dist. Mixe
coffee,-95.6874956,17.02083735,Mexico,Oaxaca,Dist. Mixe
coffee,-94.06249552,17.02083735,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.97916218,17.02083735,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.93749551,17.02083735,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.56249549,17.02083735,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.31249548,17.02083735,Mexico,Chiapas,Copainala
coffee,-92.77082878,17.02083735,Mexico,Chiapas,El Bosque
coffee,-92.60416211,17.02083735,Mexico,Chiapas,Chalchihuitan
coffee,-92.56249544,17.02083735,Mexico,Chiapas,Chalchihuitan
coffee,-92.22916209,17.02083735,Mexico,Chiapas,Chilon
coffee,-95.6874956,17.06250402,Mexico,Oaxaca,Dist. Mixe
coffee,-93.35416215,17.06250402,Mexico,Chiapas,Tecpatan
coffee,-93.27082881,17.06250402,Mexico,Chiapas,Copainala
coffee,-93.1458288,17.06250402,Mexico,Chiapas,Copainala
coffee,-92.64582878,17.06250402,Mexico,Chiapas,Chalchihuitan
coffee,-92.43749543,17.06250402,Mexico,Chiapas,Pantelho
coffee,-93.6874955,17.10417069,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.35416215,17.10417069,Mexico,Chiapas,Tecpatan
coffee,-93.27082881,17.10417069,Mexico,Chiapas,Copainala
coffee,-92.60416211,17.10417069,Mexico,Chiapas,Chalchihuitan
coffee,-92.43749543,17.10417069,Mexico,Chiapas,Chilon
coffee,-92.39582876,17.10417069,Mexico,Chiapas,Sitala
coffee,-93.39582882,17.14583736,Mexico,Chiapas,Tecpatan
coffee,-93.22916214,17.14583736,Mexico,Chiapas,Copainala
coffee,-93.1458288,17.14583736,Mexico,Chiapas,Coapilla
coffee,-92.39582876,17.14583736,Mexico,Chiapas,Chilon
coffee,-93.18749547,17.18750403,Mexico,Chiapas,Coapilla
coffee,-93.64582883,17.22917069,Mexico,Chiapas,Tecpatan
coffee,-93.27082881,17.22917069,Mexico,Chiapas,Ocotepec
coffee,-93.39582882,17.27083736,Mexico,Chiapas,Tecpatan
coffee,-93.35416215,17.27083736,Mexico,Chiapas,Tecpatan
coffee,-93.1458288,17.27083736,Mexico,Chiapas,Ocotepec
coffee,-93.06249547,17.27083736,Mexico,Chiapas,Ixhuatan
coffee,-92.85416212,17.27083736,Mexico,Chiapas,Huitiupan
coffee,-92.81249545,17.27083736,Mexico,Chiapas,Pueblo Nuevo Solistahuaca
coffee,-92.77082878,17.27083736,Mexico,Chiapas,Huitiupan
coffee,-96.18749563,17.31250403,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.14582896,17.31250403,Mexico,Oaxaca,Dist. Villa Alta
coffee,-93.60416216,17.31250403,Mexico,Chiapas,Tecpatan
coffee,-93.10416213,17.31250403,Mexico,Chiapas,Chapultenango
coffee,-92.97916213,17.31250403,Mexico,Chiapas,Ixhuatan
coffee,-92.93749546,17.31250403,Mexico,Chiapas,Ixhuatan
coffee,-92.85416212,17.31250403,Mexico,Chiapas,Huitiupan
coffee,-92.81249545,17.31250403,Mexico,Chiapas,Amatan
coffee,-93.18749547,17.3541707,Mexico,Chiapas,Francisco Leon
coffee,-93.1458288,17.3541707,Mexico,Chiapas,Chapultenango
coffee,-93.0208288,17.3541707,Mexico,Chiapas,Solosuchiapa
coffee,-92.89582879,17.3541707,Mexico,Chiapas,Amatan
coffee,-92.85416212,17.3541707,Mexico,Chiapas,Amatan
coffee,-92.81249545,17.3541707,Mexico,Chiapas,Amatan
coffee,-96.39582897,17.39583737,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.27082897,17.39583737,Mexico,Oaxaca,Dist. Villa Alta
coffee,-93.18749547,17.39583737,Mexico,Chiapas,Francisco Leon
coffee,-92.93749546,17.39583737,Mexico,Chiapas,Amatan
coffee,-96.3541623,17.43750404,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.27082897,17.43750404,Mexico,Oaxaca,Dist. Villa Alta
coffee,-92.93749546,17.43750404,Mexico,Chiapas,Ixtapangajoya
coffee,-92.89582879,17.43750404,Mexico,Chiapas,Amatan
coffee,-96.31249563,17.52083738,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.06249562,17.52083738,Mexico,Oaxaca,Dist. Choapam
coffee,-96.64582899,17.85417073,Mexico,Oaxaca,Dist. Cuicatlan
coffee,-96.72916232,18.60417077,Mexico,Veracruz,Tezonapa
coffee,-96.85416233,18.77083744,Mexico,Veracruz,Coetzala
coffee,-97.02082901,18.93750412,Mexico,Veracruz,Atzacan
coffee,-96.93749567,18.93750412,Mexico,Veracruz,Fortin
coffee,-96.85416233,18.93750412,Mexico,Veracruz,Cordoba
coffee,-97.02082901,19.02083745,Mexico,Veracruz,Coscomatepec
coffee,-96.81249566,19.14583746,Mexico,Veracruz,Comapa
coffee,-96.97916234,19.18750413,Mexico,Veracruz,Huatusco
coffee,-96.895829,19.18750413,Mexico,Veracruz,Sochiapa
coffee,-96.93749567,19.2291708,Mexico,Veracruz,Tlaltetela
coffee,-96.81249566,19.2291708,Mexico,Veracruz,Tenampa
coffee,-155.4791654,19.27083747,United States of America,Hawaii,Hawaii
coffee,-96.895829,19.47917081,Mexico,Veracruz,Coatepec
coffee,-96.85416233,19.47917081,Mexico,Veracruz,Coatepec
coffee,-96.81249566,19.52083748,Mexico,Veracruz,Xalapa
coffee,-96.895829,19.60417082,Mexico,Veracruz,Tlalnelhuayocan
coffee,-96.68749565,19.64583749,Mexico,Veracruz,Alto Lucero
coffee,-96.68749565,19.68750416,Mexico,Veracruz,Tepetlan
coffee,-96.85416233,19.77083749,Mexico,Veracruz,Tonayan
coffee,-96.72916232,19.77083749,Mexico,Veracruz,Juchique De Ferrer
coffee,-97.22916235,19.8958375,Mexico,Veracruz,Jalacingo
coffee,-97.02082901,19.8958375,Mexico,Veracruz,Atzalan
coffee,-96.97916234,19.8958375,Mexico,Veracruz,Atzalan
coffee,-156.3541654,20.68750421,United States of America,Hawaii,Maui
coffee,-98.85416243,21.18750423,Mexico,Hidalgo,Chapulhuacan
coffee,-98.81249577,21.18750423,Mexico,Hidalgo,Tepehuacan De Guerrero
coffee,-98.8958291,21.27083757,Mexico,San Luis Potosi,Tamazunchale
coffee,-98.85416243,21.27083757,Mexico,San Luis Potosi,Tamazunchale
coffee,-99.06249578,21.31250424,Mexico,San Luis Potosi,Xilitla
coffee,-99.02082911,21.31250424,Mexico,San Luis Potosi,Xilitla
coffee,-98.93749577,21.31250424,Mexico,San Luis Potosi,Tamazunchale
coffee,-98.8958291,21.31250424,Mexico,San Luis Potosi,Tamazunchale
coffee,-99.06249578,21.35417091,Mexico,San Luis Potosi,Xilitla
coffee,-98.97916244,21.35417091,Mexico,San Luis Potosi,Xilitla
coffee,-98.93749577,21.35417091,Mexico,San Luis Potosi,Xilitla
coffee,-99.06249578,21.43750425,Mexico,San Luis Potosi,Xilitla
coffee,-99.02082911,21.43750425,Mexico,San Luis Potosi,Xilitla
coffee,-99.06249578,21.52083758,Mexico,San Luis Potosi,Xilitla
coffee,-99.02082911,21.52083758,Mexico,San Luis Potosi,Huehuetlan
coffee,-99.18749578,21.56250425,Mexico,San Luis Potosi,Aquismon
coffee,-99.10416245,21.56250425,Mexico,San Luis Potosi,Aquismon
coffee,-99.02082911,21.56250425,Mexico,San Luis Potosi,Huehuetlan
coffee,-99.10416245,21.60417092,Mexico,San Luis Potosi,Aquismon
coffee,-99.14582912,21.64583759,Mexico,San Luis Potosi,Aquismon
coffee,-99.10416245,21.64583759,Mexico,San Luis Potosi,Aquismon
coffee,-99.06249578,21.64583759,Mexico,San Luis Potosi,Aquismon
coffee,-99.14582912,21.68750426,Mexico,San Luis Potosi,Aquismon
coffee,-99.18749578,21.72917093,Mexico,San Luis Potosi,Aquismon
coffee,-99.14582912,21.72917093,Mexico,San Luis Potosi,Aquismon
coffee,101.520848,22.35417096,China,Yunnan Sheng,Xishuangbanna Dai
coffee,101.020848,22.56250431,China,Yunnan Sheng,Xishuangbanna Dai
coffee,97.89584783,24.72917109,China,Yunnan Sheng,Dehong Dai Jingpo
coffee,98.89584788,24.85417109,China,Yunnan Sheng,Baoshan
coffee,98.89584788,24.9791711,China,Yunnan Sheng,Baoshan
